host,time,method,url,response,bytes,datetime
128.158.32.54,804977593,GET,/images/mlp-logo.gif,200,28426,1995-07-05 14:53:13
128.158.32.54,804977666,GET,/facilities/crawler.html,200,3601,1995-07-05 14:54:26
128.158.32.54,804977670,GET,/images/crawler-logo.gif,200,14108,1995-07-05 14:54:30
128.158.32.54,804977741,GET,/facilities/lc39a.html,200,7008,1995-07-05 14:55:41
128.158.32.54,804977756,GET,/images/lc39a-logo.gif,200,13116,1995-07-05 14:55:56
128.158.32.54,804977859,GET,/history/apollo/apollo.html,200,3258,1995-07-05 14:57:39
128.158.32.54,804977867,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-07-05 14:57:47
128.158.32.54,804977870,GET,/history/apollo/images/apollo-logo.gif,200,3047,1995-07-05 14:57:50
128.158.32.54,805060313,GET,/shuttle/technology/sts-newsref/spacelab.html,200,104916,1995-07-06 13:51:53
128.158.32.54,805060339,GET,/images/KSC-logosmall.gif,200,1204,1995-07-06 13:52:19
128.158.32.54,805060339,GET,/images/shuttle-patch-logo.gif,200,891,1995-07-06 13:52:19
128.158.32.54,805060484,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71656,1995-07-06 13:54:44
128.158.32.54,805060511,GET,/shuttle/technology/images/srb_mod_compare_1-small.gif,200,36902,1995-07-06 13:55:11
128.158.32.54,805060533,GET,/shuttle/technology/images/srb_mod_compare_3-small.gif,200,55666,1995-07-06 13:55:33
128.158.32.54,805060558,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219,1995-07-06 13:55:58
128.158.32.54,805060664,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71656,1995-07-06 13:57:44
128.158.32.54,805060864,GET,/ksc.html,200,7067,1995-07-06 14:01:04
128.158.32.54,805060878,GET,/images/ksclogo-medium.gif,200,5866,1995-07-06 14:01:18
128.158.32.54,805060884,GET,/images/NASA-logosmall.gif,200,786,1995-07-06 14:01:24
128.158.32.54,805060885,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-06 14:01:25
128.158.32.54,805060887,GET,/images/USA-logosmall.gif,200,234,1995-07-06 14:01:27
128.158.32.54,805060888,GET,/images/WORLD-logosmall.gif,200,669,1995-07-06 14:01:28
128.158.32.54,805060970,GET,/facilities/tour.html,200,3723,1995-07-06 14:02:50
128.158.32.54,805060975,GET,/images/kscmap-small.gif,200,39017,1995-07-06 14:02:55
128.158.32.54,805061009,GET,/facilities/crawler.html,200,3601,1995-07-06 14:03:29
128.158.32.54,805061016,GET,/images/crawler-logo.gif,200,14108,1995-07-06 14:03:36
128.158.32.54,805061020,GET,/images/ksclogosmall.gif,200,3635,1995-07-06 14:03:40
128.158.32.54,805061021,GET,/images/kscmap-tiny.gif,200,2537,1995-07-06 14:03:41
128.158.32.54,805062473,GET,/shuttle/missions/sts-68/ksc-srl-image.html,200,1404,1995-07-06 14:27:53
128.158.32.54,805062486,GET,/shuttle/missions/sts-68/images/ksc.gif,200,152676,1995-07-06 14:28:06
128.158.32.54,805062509,GET,/shuttle/missions/sts-68/images/ksc-upclose.gif,200,86984,1995-07-06 14:28:29
128.158.32.54,805062680,GET,/shuttle/technology/sts-newsref/sts_coord.html,200,136806,1995-07-06 14:31:20
128.158.32.54,805062706,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067,1995-07-06 14:31:46
128.158.32.54,805062753,GET,/shuttle/technology/images/crew_compartment_13-small.gif,200,79088,1995-07-06 14:32:33
128.158.32.54,805063044,GET,/ksc.html,200,7067,1995-07-06 14:37:24
128.158.32.54,805063056,GET,/images/ksclogo-medium.gif,200,5866,1995-07-06 14:37:36
128.158.32.54,805063060,GET,/images/NASA-logosmall.gif,200,786,1995-07-06 14:37:40
128.158.32.54,805063061,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-06 14:37:41
128.158.32.54,805063061,GET,/images/USA-logosmall.gif,200,234,1995-07-06 14:37:41
128.158.32.54,805063063,GET,/images/WORLD-logosmall.gif,200,669,1995-07-06 14:37:43
128.158.32.54,805063129,GET,/shuttle/technology/sts-newsref/stsref-toc.html,200,84907,1995-07-06 14:38:49
128.158.32.54,805063152,GET,/images/shuttle-patch-small.gif,200,4179,1995-07-06 14:39:12
128.158.32.54,805063154,GET,/images/KSC-logosmall.gif,200,1204,1995-07-06 14:39:14
128.158.32.54,805063154,GET,/images/launch-logo.gif,200,1713,1995-07-06 14:39:14
128.158.32.54,805063217,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71656,1995-07-06 14:40:17
128.158.32.54,805063245,GET,/shuttle/technology/images/srb_mod_compare_1-small.gif,200,36902,1995-07-06 14:40:45
128.158.32.54,805063542,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71656,1995-07-06 14:45:42
128.158.32.54,805063575,GET,/shuttle/technology/images/srb_mod_compare_3-small.gif,200,55666,1995-07-06 14:46:15
128.158.32.54,805063592,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219,1995-07-06 14:46:32
128.158.32.54,805063608,GET,/images/shuttle-patch-logo.gif,200,891,1995-07-06 14:46:48
128.158.32.54,805064668,GET,/shuttle/missions/sts-71/images/images.html,200,7634,1995-07-06 15:04:28
128.158.32.54,805064754,GET,/shuttle/missions/sts-71/images/KSC-95EC-0423.gif,200,64939,1995-07-06 15:05:54
128.158.32.54,805064824,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957,1995-07-06 15:07:04
128.158.32.54,805064855,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089,1995-07-06 15:07:35
128.158.32.54,805064863,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-07-06 15:07:43
128.158.32.54,805065128,GET,/shuttle/missions/sts-66/mission-sts-66.html,200,173980,1995-07-06 15:12:08
128.158.32.54,805065173,GET,/shuttle/missions/sts-66/sts-66-patch-small.gif,200,20271,1995-07-06 15:12:53
128.158.32.54,809029986,GET,/,200,7011,1995-08-21 12:33:06
128.158.32.54,809029999,GET,/images/ksclogo-medium.gif,200,5866,1995-08-21 12:33:19
128.158.32.54,809030015,GET,/images/NASA-logosmall.gif,200,786,1995-08-21 12:33:35
128.158.32.54,809030016,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-21 12:33:36
128.158.32.54,809030017,GET,/images/USA-logosmall.gif,200,234,1995-08-21 12:33:37
128.158.32.54,809030018,GET,/images/WORLD-logosmall.gif,200,669,1995-08-21 12:33:38
128.158.32.54,809030027,GET,/shuttle/missions/missions.html,200,8677,1995-08-21 12:33:47
128.158.32.54,809030040,GET,/images/launchmedium.gif,200,11853,1995-08-21 12:34:00
128.158.32.54,809030043,GET,/images/KSC-logosmall.gif,200,1204,1995-08-21 12:34:03
128.158.32.54,809030059,GET,/shuttle/missions/sts-73/mission-sts-73.html,200,4655,1995-08-21 12:34:19
128.158.32.54,809030071,GET,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179,1995-08-21 12:34:31
128.158.32.54,809030073,GET,/images/launch-logo.gif,200,1713,1995-08-21 12:34:33
128.158.32.54,809030073,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-21 12:34:33
128.158.32.67,806681817,GET,/,200,7096,1995-07-25 08:16:57
128.158.32.67,806681819,GET,/images/ksclogo-medium.gif,200,5866,1995-07-25 08:16:59
128.158.32.67,806681819,GET,/images/NASA-logosmall.gif,200,786,1995-07-25 08:16:59
128.158.32.67,806681822,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-25 08:17:02
128.158.32.67,806681826,GET,/images/USA-logosmall.gif,200,234,1995-07-25 08:17:06
128.158.32.67,806681826,GET,/images/WORLD-logosmall.gif,200,669,1995-07-25 08:17:06
128.158.32.67,806681830,GET,/shuttle/countdown/,200,4324,1995-07-25 08:17:10
128.158.32.67,806681831,GET,/shuttle/countdown/count70.gif,200,46573,1995-07-25 08:17:11
128.158.32.67,806681838,GET,/images/KSC-logosmall.gif,200,1204,1995-07-25 08:17:18
128.158.32.87,806950122,GET,/htbin/cdt_main.pl,200,3674,1995-07-28 10:48:42
128.158.32.87,806950123,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-07-28 10:48:43
128.158.32.87,806950128,GET,/images/NASA-logosmall.gif,200,786,1995-07-28 10:48:48
128.158.32.87,806950160,GET,/shuttle/countdown/liftoff.html,200,5220,1995-07-28 10:49:20
128.158.32.87,806950167,GET,/shuttle/countdown/video/livevideo2.gif,200,71319,1995-07-28 10:49:27
128.158.32.87,806950224,GET,/shuttle/missions/sts-70/images/images.html,200,8657,1995-07-28 10:50:24
128.158.33.102,807496644,GET,/,200,7034,1995-08-03 18:37:24
128.158.33.102,807496644,GET,/images/ksclogo-medium.gif,200,5866,1995-08-03 18:37:24
128.158.33.102,807496647,GET,/images/NASA-logosmall.gif,200,786,1995-08-03 18:37:27
128.158.33.102,807496647,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-03 18:37:27
128.158.33.102,807496647,GET,/images/USA-logosmall.gif,200,234,1995-08-03 18:37:27
128.158.33.102,807496647,GET,/images/WORLD-logosmall.gif,200,669,1995-08-03 18:37:27
128.158.33.102,807496651,GET,/shuttle/countdown/,200,4673,1995-08-03 18:37:31
128.158.33.102,807496652,GET,/images/KSC-logosmall.gif,200,1204,1995-08-03 18:37:32
128.158.33.102,807496653,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-03 18:37:33
128.158.33.102,807496669,GET,/shuttle/missions/sts-69/movies/movies.html,200,1589,1995-08-03 18:37:49
128.158.33.102,807496669,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-03 18:37:49
128.158.33.102,807496685,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-03 18:38:05
128.158.33.114,805750767,GET,/history/apollo/apollo-13/apollo-13-info.html,200,1583,1995-07-14 13:39:27
128.158.33.114,805750769,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,1995-07-14 13:39:29
128.158.33.114,805750771,GET,/history/apollo/images/footprint-logo.gif,200,4209,1995-07-14 13:39:31
128.158.33.114,805750889,GET,/history/apollo/apollo-13/docs/,200,377,1995-07-14 13:41:29
128.158.33.114,805750889,GET,/icons/blank.xbm,200,509,1995-07-14 13:41:29
128.158.33.114,805750890,GET,/icons/menu.xbm,200,527,1995-07-14 13:41:30
128.158.33.114,805750898,GET,/history/apollo/apollo-13/,200,1732,1995-07-14 13:41:38
128.158.33.114,805750899,GET,/icons/blank.xbm,200,509,1995-07-14 13:41:39
128.158.33.114,805750906,GET,/icons/menu.xbm,200,527,1995-07-14 13:41:46
128.158.33.114,805750906,GET,/icons/text.xbm,200,527,1995-07-14 13:41:46
128.158.33.114,805750906,GET,/icons/image.xbm,200,509,1995-07-14 13:41:46
128.158.33.165,804974220,GET,/shuttle/missions/sts-71/images/images.html,200,7634,1995-07-05 13:57:00
128.158.33.165,804974346,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg,200,34029,1995-07-05 13:59:06
128.158.33.165,804974790,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg,200,25439,1995-07-05 14:06:30
128.158.33.174,805414925,GET,/shuttle/countdown/,200,4247,1995-07-10 16:22:05
128.158.33.174,805414945,GET,/shuttle/missions/sts-70/movies/movies.html,200,1136,1995-07-10 16:22:25
128.158.33.174,805414953,GET,/shuttle/missions/sts-70/movies/woodpecker.mpg,200,190269,1995-07-10 16:22:33
128.158.33.174,805415040,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554,1995-07-10 16:24:00
128.158.33.174,805415076,GET,/shuttle/countdown/count70.gif,200,48511,1995-07-10 16:24:36
128.158.33.174,805415080,GET,/images/NASA-logosmall.gif,200,786,1995-07-10 16:24:40
128.158.33.174,805415081,GET,/images/KSC-logosmall.gif,200,1204,1995-07-10 16:24:41
128.158.33.174,806354005,GET,/shuttle/countdown/,200,4324,1995-07-21 13:13:25
128.158.33.174,806354020,GET,/shuttle/countdown/count70.gif,200,46573,1995-07-21 13:13:40
128.158.33.174,806354027,GET,/images/NASA-logosmall.gif,200,786,1995-07-21 13:13:47
128.158.33.174,806354028,GET,/images/KSC-logosmall.gif,200,1204,1995-07-21 13:13:48
128.158.33.185,808592410,GET,/shuttle/technology/sts-newsref/spacelab.html,200,104914,1995-08-16 11:00:10
128.158.33.185,808592435,GET,/images/KSC-logosmall.gif,200,1204,1995-08-16 11:00:35
128.158.33.185,808592436,GET,/images/shuttle-patch-logo.gif,200,891,1995-08-16 11:00:36
128.158.33.231,805040989,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13471,1995-07-06 08:29:49
128.158.33.231,805040989,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026,1995-07-06 08:29:49
128.158.33.231,805040991,GET,/images/KSC-logosmall.gif,200,1204,1995-07-06 08:29:51
128.158.33.231,805040991,GET,/images/launch-logo.gif,200,1713,1995-07-06 08:29:51
128.158.34.106,805580613,GET,/history/apollo/apollo-13/apollo-13-info.html,200,1583,1995-07-12 14:23:33
128.158.34.106,805580619,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,1995-07-12 14:23:39
128.158.34.106,805580623,GET,/history/apollo/images/footprint-logo.gif,200,4209,1995-07-12 14:23:43
128.158.34.106,805580630,GET,/history/apollo/apollo-13/movies/,200,945,1995-07-12 14:23:50
128.158.34.106,805580633,GET,/icons/blank.xbm,200,509,1995-07-12 14:23:53
128.158.34.106,805580636,GET,/icons/menu.xbm,200,527,1995-07-12 14:23:56
128.158.34.106,805580637,GET,/icons/movie.xbm,200,530,1995-07-12 14:23:57
128.158.34.106,805581117,GET,/history/apollo/apollo-13/,200,1732,1995-07-12 14:31:57
128.158.34.106,805581120,GET,/icons/blank.xbm,200,509,1995-07-12 14:32:00
128.158.34.106,805581120,GET,/icons/menu.xbm,200,527,1995-07-12 14:32:00
128.158.34.106,805581121,GET,/icons/text.xbm,200,527,1995-07-12 14:32:01
128.158.34.106,805581121,GET,/icons/image.xbm,200,509,1995-07-12 14:32:01
128.158.34.106,805581134,GET,/icons/movie.xbm,200,530,1995-07-12 14:32:14
128.158.34.106,805581190,GET,/icons/movie.xbm,200,530,1995-07-12 14:33:10
128.158.34.106,805581194,GET,/icons/image.xbm,200,509,1995-07-12 14:33:14
128.158.34.106,805581194,GET,/icons/text.xbm,200,527,1995-07-12 14:33:14
128.158.34.106,805581195,GET,/icons/menu.xbm,200,527,1995-07-12 14:33:15
128.158.34.106,805581202,GET,/icons/movie.xbm,200,530,1995-07-12 14:33:22
128.158.34.106,805581225,GET,/history/apollo/apollo-13/movies/apo13damage.mpg,200,297851,1995-07-12 14:33:45
128.158.34.106,805581239,GET,/icons/menu.xbm,200,527,1995-07-12 14:33:59
128.158.34.106,805581245,GET,/icons/menu.xbm,200,527,1995-07-12 14:34:05
128.158.34.122,809009365,GET,/,200,7131,1995-08-21 06:49:25
128.158.34.122,809009367,GET,/images/ksclogo-medium.gif,200,5866,1995-08-21 06:49:27
128.158.34.122,809009368,GET,/images/NASA-logosmall.gif,200,786,1995-08-21 06:49:28
128.158.34.122,809009368,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-21 06:49:28
128.158.34.122,809009368,GET,/images/USA-logosmall.gif,200,234,1995-08-21 06:49:28
128.158.34.122,809009368,GET,/images/WORLD-logosmall.gif,200,669,1995-08-21 06:49:28
128.158.34.168,809879110,GET,/ksc.html,200,7089,1995-08-31 08:25:10
128.158.34.168,809879112,GET,/images/ksclogo-medium.gif,200,5866,1995-08-31 08:25:12
128.158.34.168,809879115,GET,/images/NASA-logosmall.gif,200,786,1995-08-31 08:25:15
128.158.34.168,809879121,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-31 08:25:21
128.158.34.168,809879122,GET,/shuttle/countdown/,200,4745,1995-08-31 08:25:22
128.158.34.168,809879127,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-31 08:25:27
128.158.34.168,809879134,GET,/images/KSC-logosmall.gif,200,1204,1995-08-31 08:25:34
128.158.34.169,804793106,GET,/shuttle/countdown/countdown.html,200,3985,1995-07-03 11:38:26
128.158.34.169,804793108,GET,/shuttle/countdown/count.gif,200,40310,1995-07-03 11:38:28
128.158.34.169,804793111,GET,/images/NASA-logosmall.gif,200,786,1995-07-03 11:38:31
128.158.34.169,804793112,GET,/images/KSC-logosmall.gif,200,1204,1995-07-03 11:38:32
128.158.34.169,804793128,GET,/shuttle/missions/sts-67/images/images.html,200,4464,1995-07-03 11:38:48
128.158.34.177,808001099,GET,/,200,7131,1995-08-09 14:44:59
128.158.34.177,808001102,GET,/images/ksclogo-medium.gif,200,5866,1995-08-09 14:45:02
128.158.34.177,808001103,GET,/images/NASA-logosmall.gif,200,786,1995-08-09 14:45:03
128.158.34.177,808001104,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-09 14:45:04
128.158.34.177,808001104,GET,/images/USA-logosmall.gif,200,234,1995-08-09 14:45:04
128.158.34.177,808001107,GET,/images/WORLD-logosmall.gif,200,669,1995-08-09 14:45:07
128.158.34.177,808064926,GET,/,200,7131,1995-08-10 08:28:46
128.158.34.177,808064929,GET,/images/ksclogo-medium.gif,200,5866,1995-08-10 08:28:49
128.158.34.177,808064931,GET,/images/NASA-logosmall.gif,200,786,1995-08-10 08:28:51
128.158.34.177,808064932,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-10 08:28:52
128.158.34.177,808064932,GET,/images/USA-logosmall.gif,200,234,1995-08-10 08:28:52
128.158.34.177,808064934,GET,/images/WORLD-logosmall.gif,200,669,1995-08-10 08:28:54
128.158.34.177,808064938,GET,/shuttle/countdown/,200,4673,1995-08-10 08:28:58
128.158.34.177,808064940,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-10 08:29:00
128.158.34.177,808064944,GET,/images/KSC-logosmall.gif,200,1204,1995-08-10 08:29:04
128.158.34.177,808064947,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-10 08:29:07
128.158.34.177,808670279,GET,/,200,7131,1995-08-17 08:37:59
128.158.34.177,808670283,GET,/images/ksclogo-medium.gif,200,5866,1995-08-17 08:38:03
128.158.34.177,808670284,GET,/images/NASA-logosmall.gif,200,786,1995-08-17 08:38:04
128.158.34.177,808670284,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-17 08:38:04
128.158.34.177,808670285,GET,/images/USA-logosmall.gif,200,234,1995-08-17 08:38:05
128.158.34.177,808670285,GET,/images/WORLD-logosmall.gif,200,669,1995-08-17 08:38:05
128.158.34.177,808670314,GET,/shuttle/countdown/,200,4673,1995-08-17 08:38:34
128.158.34.177,808670318,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-17 08:38:38
128.158.34.177,808670324,GET,/images/KSC-logosmall.gif,200,1204,1995-08-17 08:38:44
128.158.34.177,808670330,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-17 08:38:50
128.158.34.177,808670351,GET,/htbin/cdt_main.pl,200,3714,1995-08-17 08:39:11
128.158.34.177,808670353,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-17 08:39:13
128.158.34.177,808670360,GET,/shuttle/countdown/liftoff.html,200,5146,1995-08-17 08:39:20
128.158.34.177,808670368,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-17 08:39:28
128.158.34.177,808670394,GET,/shuttle/missions/sts-69/movies/movies.html,200,1589,1995-08-17 08:39:54
128.158.34.177,808670395,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-17 08:39:55
128.158.34.177,808670506,GET,/shuttle/missions/sts-71/images/images.html,200,8529,1995-08-17 08:41:46
128.158.34.177,808670552,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957,1995-08-17 08:42:32
128.158.34.177,808670557,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg,200,34029,1995-08-17 08:42:37
128.158.34.177,808671136,GET,/,200,7131,1995-08-17 08:52:16
128.158.34.177,808671140,GET,/images/ksclogo-medium.gif,200,5866,1995-08-17 08:52:20
128.158.34.177,808671142,GET,/images/NASA-logosmall.gif,200,786,1995-08-17 08:52:22
128.158.34.177,808671142,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-17 08:52:22
128.158.34.177,808671143,GET,/images/USA-logosmall.gif,200,234,1995-08-17 08:52:23
128.158.34.177,808671144,GET,/images/WORLD-logosmall.gif,200,669,1995-08-17 08:52:24
128.158.34.177,808671156,GET,/shuttle/missions/sts-70/images/images.html,200,8657,1995-08-17 08:52:36
128.158.34.177,808671261,GET,/shuttle/missions/sts-70/images/DSC-95EC-0001.gif,200,90112,1995-08-17 08:54:21
128.158.34.177,809103157,GET,/,200,7011,1995-08-22 08:52:37
128.158.34.177,809103160,GET,/images/ksclogo-medium.gif,200,5866,1995-08-22 08:52:40
128.158.34.177,809103161,GET,/images/NASA-logosmall.gif,200,786,1995-08-22 08:52:41
128.158.34.177,809103162,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-22 08:52:42
128.158.34.177,809103163,GET,/images/USA-logosmall.gif,200,234,1995-08-22 08:52:43
128.158.34.177,809103165,GET,/images/WORLD-logosmall.gif,200,669,1995-08-22 08:52:45
128.158.34.177,809270337,GET,/,200,7089,1995-08-24 07:18:57
128.158.34.177,809270340,GET,/images/ksclogo-medium.gif,200,5866,1995-08-24 07:19:00
128.158.34.177,809270341,GET,/images/NASA-logosmall.gif,200,786,1995-08-24 07:19:01
128.158.34.177,809270342,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-24 07:19:02
128.158.34.177,809270342,GET,/images/USA-logosmall.gif,200,234,1995-08-24 07:19:02
128.158.34.177,809270342,GET,/images/WORLD-logosmall.gif,200,669,1995-08-24 07:19:02
128.158.34.177,809358653,GET,/,200,7089,1995-08-25 07:50:53
128.158.34.177,809358656,GET,/images/ksclogo-medium.gif,200,5866,1995-08-25 07:50:56
128.158.34.177,809358657,GET,/images/NASA-logosmall.gif,200,786,1995-08-25 07:50:57
128.158.34.177,809358658,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-25 07:50:58
128.158.34.177,809358659,GET,/images/USA-logosmall.gif,200,234,1995-08-25 07:50:59
128.158.34.177,809358659,GET,/shuttle/countdown/,200,4745,1995-08-25 07:50:59
128.158.34.177,809358663,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-25 07:51:03
128.158.34.177,809358667,GET,/images/KSC-logosmall.gif,200,1204,1995-08-25 07:51:07
128.158.34.177,809358671,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-25 07:51:11
128.158.34.177,809358785,GET,/images/WORLD-logosmall.gif,200,669,1995-08-25 07:53:05
128.158.34.177,809363548,GET,/shuttle/countdown/,200,4745,1995-08-25 09:12:28
128.158.34.177,809363551,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-25 09:12:31
128.158.34.177,809363554,GET,/images/NASA-logosmall.gif,200,786,1995-08-25 09:12:34
128.158.34.177,809363556,GET,/images/KSC-logosmall.gif,200,1204,1995-08-25 09:12:36
128.158.34.177,809363584,GET,/ksc.html,200,7089,1995-08-25 09:13:04
128.158.34.177,809363586,GET,/images/ksclogo-medium.gif,200,5866,1995-08-25 09:13:06
128.158.34.177,809363588,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-25 09:13:08
128.158.34.177,809363588,GET,/images/USA-logosmall.gif,200,234,1995-08-25 09:13:08
128.158.34.177,809363588,GET,/images/WORLD-logosmall.gif,200,669,1995-08-25 09:13:08
128.158.34.177,809380366,GET,/,200,7089,1995-08-25 13:52:46
128.158.34.177,809380370,GET,/images/ksclogo-medium.gif,200,5866,1995-08-25 13:52:50
128.158.34.177,809380371,GET,/images/NASA-logosmall.gif,200,786,1995-08-25 13:52:51
128.158.34.177,809380371,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-25 13:52:51
128.158.34.177,809380372,GET,/shuttle/countdown/,200,4745,1995-08-25 13:52:52
128.158.34.177,809380376,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-25 13:52:56
128.158.34.177,809380380,GET,/images/KSC-logosmall.gif,200,1204,1995-08-25 13:53:00
128.158.34.177,809380395,GET,/htbin/cdt_main.pl,200,3714,1995-08-25 13:53:15
128.158.34.177,809380397,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-25 13:53:17
128.158.34.177,809380406,GET,/shuttle/countdown/liftoff.html,200,5222,1995-08-25 13:53:26
128.158.34.177,809380411,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-25 13:53:31
128.158.34.177,809381012,GET,/,200,7089,1995-08-25 14:03:32
128.158.34.177,809381022,GET,/images/ksclogo-medium.gif,200,5866,1995-08-25 14:03:42
128.158.34.177,809894805,GET,/,200,7089,1995-08-31 12:46:45
128.158.34.177,809894809,GET,/images/ksclogo-medium.gif,200,5866,1995-08-31 12:46:49
128.158.34.177,809894810,GET,/shuttle/countdown/,200,4745,1995-08-31 12:46:50
128.158.34.177,809894813,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-31 12:46:53
128.158.34.177,809894816,GET,/images/NASA-logosmall.gif,200,786,1995-08-31 12:46:56
128.158.34.177,809894816,GET,/images/KSC-logosmall.gif,200,1204,1995-08-31 12:46:56
128.158.34.177,809894833,GET,/htbin/cdt_main.pl,200,3873,1995-08-31 12:47:13
128.158.34.177,809894835,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-31 12:47:15
128.158.34.177,809894847,GET,/shuttle/countdown/liftoff.html,200,7961,1995-08-31 12:47:27
128.158.34.177,809894851,GET,/shuttle/missions/sts-69/endeavour-pad-prelaunch-8-31-95.gif,200,55051,1995-08-31 12:47:31
128.158.34.180,805659692,GET,/history/apollo/apollo-13/apollo-13-info.html,200,1583,1995-07-13 12:21:32
128.158.34.180,805659693,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,1995-07-13 12:21:33
128.158.34.180,805659694,GET,/history/apollo/images/footprint-logo.gif,200,4209,1995-07-13 12:21:34
128.158.34.180,805659717,GET,/history/apollo/apollo-13/images/,200,1851,1995-07-13 12:21:57
128.158.34.180,805659718,GET,/icons/blank.xbm,200,509,1995-07-13 12:21:58
128.158.34.180,805659718,GET,/icons/menu.xbm,200,527,1995-07-13 12:21:58
128.158.34.180,805659719,GET,/icons/image.xbm,200,509,1995-07-13 12:21:59
128.158.34.180,805659732,GET,/history/apollo/apollo-13/images/70HC314.GIF,200,101267,1995-07-13 12:22:12
128.158.34.180,805659794,GET,/history/apollo/apollo-13/,200,1732,1995-07-13 12:23:14
128.158.34.180,805659795,GET,/icons/blank.xbm,200,509,1995-07-13 12:23:15
128.158.34.180,805659795,GET,/icons/menu.xbm,200,527,1995-07-13 12:23:15
128.158.34.180,805659796,GET,/icons/text.xbm,200,527,1995-07-13 12:23:16
128.158.34.180,805659796,GET,/icons/image.xbm,200,509,1995-07-13 12:23:16
128.158.34.180,805659809,GET,/history/apollo/apollo-13/apollo-13-patch.jpg,200,143703,1995-07-13 12:23:29
128.158.34.180,805659967,GET,/icons/image.xbm,200,509,1995-07-13 12:26:07
128.158.34.180,805659970,GET,/history/apollo/apollo-13/sounds/,200,1157,1995-07-13 12:26:10
128.158.34.180,805659973,GET,/icons/blank.xbm,200,509,1995-07-13 12:26:13
128.158.34.180,805659974,GET,/icons/menu.xbm,200,527,1995-07-13 12:26:14
128.158.34.180,805659974,GET,/icons/sound.xbm,200,530,1995-07-13 12:26:14
128.158.34.180,805660054,GET,/history/apollo/apollo-13/sounds/a13_002.wav,200,127045,1995-07-13 12:27:34
128.158.34.180,805660068,GET,/icons/sound.xbm,200,530,1995-07-13 12:27:48
